2416631,5224,true,34,1,12-13,27.0
2123695,5224,false,35,2,10-11,15.0
707439,5333,true,7,2,16-17,19.0
546860,5333,false,8,5,14-15,17.0
137503,5459,true,9,1,16-17,30.0
1585281,5459,false,10,3,8-9,2.0
2644038,5500,false,55,1,20-21,0.0
917018,5500,true,56,1,16-17,7.0
336810,5636,true,4,2,14-15,15.0
478114,5636,true,5,2,18-19,7.0
2865833,5704,true,10,3,10-11,27.0
2988225,5704,true,11,3,10-11,30.0
60274,6056,true,3,5,8-9,23.0
3409095,6056,true,4,1,10-11,24.0
2399931,6204,true,4,3,12-13,16.0
3162382,6204,false,5,2,14-15,6.0
3282915,6654,true,8,2,16-17,15.0
2946087,6654,false,9,4,18-19,16.0
2224843,6694,true,5,3,12-13,11.0
153097,6694,false,6,0,10-11,4.0
2905669,6836,false,4,0,12-13,4.0
2606324,6836,true,5,6,12-13,6.0
1680696,6866,true,5,2,10-11,30.0
353608,6866,false,6,1,8-9,30.0
2358005,6913,true,6,3,10-11,21.0
2939927,6913,false,7,3,8-9,30.0
952317,6979,false,14,3,14-15,30.0
2422831,6979,true,15,0,10-11,11.0
559291,7123,false,14,5,8-9,15.0
1813519,7123,true,15,2,6-7,11.0
1929765,7127,false,13,1,16-17,4.0
779276,7127,true,14,1,16-17,21.0
1215241,7275,false,7,3,14-15,12.0
2653659,7275,true,8,5,10-11,30.0
567186,7307,false,18,3,16-17,0.0
3394929,7307,true,19,1,16-17,30.0
2317651,7332,true,6,0,16-17,30.0
1591118,7332,false,7,1,22-23,22.0
526291,7336,true,44,4,12-13,7.0
761038,7336,false,45,5,8-9,8.0
2920890,7429,true,33,2,12-13,13.0
971486,7429,true,34,1,18-19,20.0
2277796,7505,true,18,4,16-17,15.0
3246237,7505,true,19,3,18-19,20.0
73732,7544,false,25,5,14-15,20.0
1206290,7544,true,26,0,20-21,9.0
1712347,7807,true,16,2,8-9,21.0
208550,7807,true,17,2,10-11,30.0
3046034,7928,true,3,1,14-15,30.0
2479500,7928,false,4,0,16-17,30.0
3279738,7964,false,3,3,16-17,30.0
3017273,7964,true,4,2,8-9,27.0
2421114,7985,false,11,5,10-11,14.0
2213250,7985,true,12,2,14-15,25.0
930442,8005,false,6,2,12-13,19.0
2544486,8005,true,7,1,12-13,30.0
187049,8035,false,11,4,10-11,7.0
2454348,8035,true,12,3,10-11,27.0
2828250,8166,true,8,6,18-19,8.0
1670471,8166,false,9,5,16-17,13.0
281435,8238,true,3,2,10-11,30.0
3192707,8238,false,4,0,14-15,30.0
988293,8271,true,5,1,16-17,12.0
1310399,8271,false,6,1,16-17,30.0
1177274,8424,false,9,4,8-9,8.0
1848083,8424,true,10,3,12-13,27.0
2155158,8723,true,35,4,12-13,0.0
599137,8723,false,36,4,10-11,7.0
1318004,8881,true,4,1,22-23,16.0
762536,8881,false,5,5,10-11,11.0
1884917,8896,true,33,1,8-9,7.0
2163107,8896,true,34,1,14-15,7.0
2141353,8924,true,45,2,18-19,2.0
443115,8924,false,46,6,12-13,11.0
1974254,9112,false,3,0,12-13,20.0
2965980,9112,true,4,0,18-19,30.0
3383290,9267,false,3,2,10-11,30.0
1970017,9267,true,4,2,12-13,30.0
2014313,9359,false,10,3,12-13,6.0
260951,9359,true,11,3,14-15,30.0
2534284,9461,true,45,4,18-19,2.0
2643660,9461,true,46,0,20-21,3.0
2287772,9464,true,7,5,10-11,5.0
1637290,9464,false,8,2,18-19,30.0
1444838,9547,true,11,0,8-9,6.0
2785817,9547,false,12,6,8-9,13.0
630293,9684,true,3,6,18-19,21.0
135370,9684,false,4,0,10-11,30.0
2071945,9744,true,6,0,10-11,30.0
1555809,9744,false,7,3,18-19,3.0
1426952,9772,false,12,3,14-15,6.0
615484,9772,true,13,4,18-19,8.0
1110819,9873,true,4,3,14-15,30.0
993271,9873,true,5,3,14-15,21.0
1777661,9928,true,7,5,16-17,16.0
130009,9928,true,8,5,0-1,30.0
586561,10173,false,18,4,16-17,17.0
2463293,10173,true,19,3,10-11,6.0
2779172,10284,false,8,1,8-9,12.0
2565895,10284,true,9,3,16-17,9.0
581170,10399,true,11,5,0-1,18.0
542447,10399,false,12,4,14-15,13.0
3045322,10426,true,3,3,8-9,16.0
1243782,10426,true,4,6,10-11,17.0
3226373,10464,false,4,5,10-11,10.0
3326340,10464,true,5,1,16-17,30.0
3101246,10517,false,4,1,14-15,27.0
2073776,10517,true,5,2,16-17,29.0
1208115,10546,false,98,1,6-7,7.0
3118488,10546,true,99,2,8-9,1.0
910868,10608,true,5,0,20-21,30.0
3173999,10608,true,6,0,22-23,0.0
854094,10673,true,19,4,14-15,15.0
385529,10673,false,20,3,12-13,13.0
3059536,10765,true,9,0,22-23,30.0
2748772,10765,true,10,0,18-19,30.0
2243572,10770,true,18,0,14-15,14.0
1886794,10770,false,19,1,12-13,29.0
376632,10831,true,10,2,14-15,18.0
3208000,10831,false,11,1,10-11,6.0
2651560,10834,true,7,2,16-17,12.0
604295,10834,true,8,3,14-15,30.0
2192978,10873,true,30,4,0-1,3.0
160363,10873,false,31,4,10-11,7.0
1768964,11062,false,49,4,10-11,4.0
1159362,11062,true,50,0,14-15,10.0
147073,11090,true,4,3,12-13,9.0
228642,11090,true,5,4,10-11,1.0
365629,11148,true,13,2,16-17,30.0
2374300,11148,true,14,3,12-13,30.0
2140271,11384,true,3,4,8-9,13.0
1352439,11384,false,4,0,12-13,30.0
3277203,11488,true,6,4,10-11,30.0
3348784,11488,true,7,2,12-13,30.0
621740,11507,true,49,0,14-15,8.0
3375320,11507,true,50,0,14-15,7.0
2152875,11616,true,9,1,8-9,20.0
702538,11616,true,10,2,8-9,29.0
1054429,11633,true,5,1,12-13,6.0
1801163,11633,false,6,3,8-9,9.0
89434,11672,false,5,4,12-13,9.0
2231526,11672,true,6,2,12-13,5.0
1799047,11812,false,5,2,14-15,13.0
1154741,11812,true,6,1,18-19,6.0
3190500,12060,false,16,5,12-13,18.0
2076862,12060,true,17,1,12-13,10.0
42489,12131,true,3,2,14-15,7.0
2005221,12131,false,4,3,8-9,29.0
913178,12399,true,23,1,8-9,14.0
2647313,12399,true,24,1,8-9,14.0
2058749,12421,false,5,0,10-11,27.0
2345088,12421,true,6,0,10-11,30.0
3389893,12598,true,4,1,10-11,13.0
80835,12598,false,5,0,14-15,30.0
3339937,12760,true,5,0,8-9,7.0
1242786,12760,false,6,1,12-13,30.0
1195316,12795,true,3,0,10-11,9.0
2956895,12795,false,4,0,12-13,21.0
2178964,12819,true,13,3,18-19,11.0
3023459,12819,true,14,1,14-15,12.0
1928844,12897,true,7,0,18-19,5.0
2227568,12897,false,8,1,16-17,22.0
762125,13062,false,40,3,10-11,3.0
855665,13062,true,41,2,10-11,6.0
2401021,13124,false,16,4,12-13,9.0
1580104,13124,true,17,5,14-15,8.0
2255077,13314,false,20,6,12-13,14.0
3094059,13314,true,21,6,14-15,14.0
3192212,13319,false,4,4,14-15,27.0
2036550,13319,true,5,5,12-13,1.0
1904668,13389,true,23,1,14-15,7.0
2568586,13389,false,24,5,16-17,4.0
513312,13772,true,18,0,10-11,6.0
708325,13772,false,19,6,8-9,30.0
1532724,13961,false,7,3,8-9,23.0
2920275,13961,true,8,2,8-9,27.0
1118,14043,false,5,2,18-19,14.0
177042,14043,true,6,1,12-13,30.0
2488435,14201,true,11,0,14-15,13.0
877284,14201,false,12,1,12-13,30.0
811940,14484,true,28,3,10-11,21.0
1806653,14484,false,29,3,16-17,28.0
2636191,14524,true,10,2,14-15,21.0
780947,14524,true,11,4,16-17,16.0
1182682,14656,true,3,5,12-13,17.0
15748,14656,true,4,3,14-15,12.0
2384207,14737,true,68,5,14-15,7.0
47379,14737,false,69,4,8-9,6.0
681811,15175,false,51,5,8-9,7.0
506337,15175,true,52,5,16-17,7.0
1799298,15258,false,9,1,14-15,30.0
2193357,15258,true,10,1,10-11,14.0
1882310,15345,true,13,3,18-19,13.0
2209829,15345,false,14,1,14-15,30.0
153264,15443,false,4,2,12-13,30.0
2101368,15443,true,5,2,10-11,30.0
2911699,15448,true,68,0,12-13,2.0
1116201,15448,true,69,0,14-15,7.0
1827221,15458,true,6,3,10-11,20.0
146275,15458,false,7,5,10-11,23.0
1566640,15528,false,57,1,8-9,7.0
464465,15528,true,58,1,12-13,7.0
1642296,15557,true,42,1,10-11,10.0
678150,15557,false,43,1,12-13,14.0
567313,15564,true,50,1,12-13,10.0
433481,15564,true,51,5,12-13,4.0
1807441,15621,true,58,4,10-11,6.0
1298857,15621,false,59,5,8-9,1.0
2529587,15650,true,3,1,12-13,30.0
2023433,15650,false,4,1,10-11,30.0
497609,15684,true,7,1,6-7,30.0
837947,15684,true,8,4,6-7,30.0
1548558,15804,true,15,1,20-21,13.0
268281,15804,false,16,3,4-5,16.0
3270940,15929,true,7,4,18-19,5.0
1642339,15929,true,8,0,12-13,3.0
2298544,15930,false,30,2,14-15,7.0
3155436,15930,true,31,1,6-7,6.0
1068909,15973,true,15,1,10-11,0.0
182299,15973,true,16,1,10-11,30.0
2099118,16003,false,2,2,22-23,15.0
2906136,16003,true,3,5,14-15,17.0
485388,16025,true,19,5,16-17,8.0
2147569,16025,true,20,5,16-17,0.0
3172016,16196,true,47,1,10-11,14.0
1489899,16196,true,48,5,10-11,11.0
1150695,16210,false,8,3,12-13,22.0
1200735,16210,true,9,4,16-17,30.0
2622066,16380,false,13,5,14-15,0.0
2701081,16380,true,14,3,10-11,12.0
2333569,16387,true,48,3,20-21,6.0
2429849,16387,true,49,3,8-9,7.0
3329788,16515,true,30,1,10-11,7.0
87310,16515,true,31,1,10-11,7.0
32001,16636,true,7,3,10-11,21.0
1212515,16636,false,8,3,10-11,7.0
2530129,16705,true,17,0,14-15,10.0
961967,16705,false,18,0,20-21,30.0
1184673,16783,true,26,0,16-17,18.0
1093575,16783,false,27,2,16-17,23.0
1403546,16874,true,32,5,16-17,4.0
1519845,16874,true,33,4,12-13,20.0
641785,17431,false,9,4,8-9,30.0
2015984,17431,true,10,1,6-7,30.0
1719673,17525,true,49,1,12-13,10.0
187089,17525,false,50,5,16-17,4.0
1319807,17661,true,2,6,16-17,30.0
656941,17661,false,3,3,12-13,30.0
2325446,17685,true,32,4,12-13,25.0
596381,17685,false,33,1,16-17,11.0
390647,17754,true,12,4,8-9,24.0
982243,17754,true,13,1,10-11,30.0
2815436,17812,true,13,5,14-15,16.0
2355747,17812,true,14,2,18-19,4.0
2711253,17986,true,52,1,10-11,7.0
2342899,17986,true,53,4,10-11,3.0
2677574,18282,true,8,6,12-13,22.0
2495442,18282,true,9,4,14-15,30.0
729942,18442,false,12,0,20-21,19.0
2977962,18442,true,13,1,8-9,30.0
2771389,18586,false,12,5,14-15,30.0
2938563,18586,true,13,2,8-9,30.0
86557,18728,false,22,1,8-9,14.0
866269,18728,true,23,2,12-13,30.0
2437918,19056,false,11,5,12-13,9.0
131508,19056,true,12,4,8-9,6.0
716827,19113,true,5,2,8-9,15.0
3093963,19113,false,6,2,16-17,21.0
3331073,19188,true,11,5,16-17,21.0
1167226,19188,true,12,2,14-15,30.0
988593,19204,true,22,0,10-11,11.0
1197775,19204,true,23,6,8-9,13.0
2894161,19266,true,10,5,10-11,30.0
704471,19266,false,11,5,10-11,30.0
3004883,19425,false,8,1,14-15,7.0
922055,19425,true,9,4,22-23,30.0
1395676,19499,true,30,4,8-9,1.0
462806,19499,false,31,4,8-9,14.0
1055899,19534,false,2,5,14-15,30.0
3162864,19534,true,3,3,16-17,30.0
2210095,19628,true,7,0,14-15,2.0
1651107,19628,true,8,5,8-9,5.0
789362,19682,true,14,2,18-19,30.0
561874,19682,false,15,2,12-13,28.0
157246,19686,false,58,5,14-15,2.0
3004895,19686,true,59,3,10-11,5.0
2697442,19833,true,35,1,16-17,10.0
775522,19833,true,36,2,12-13,8.0
2104145,19872,true,2,6,10-11,12.0
702799,19872,true,3,0,12-13,29.0
2813038,19954,true,16,5,12-13,18.0
3093655,19954,false,17,6,12-13,22.0
1939265,19959,true,21,4,14-15,30.0
1021734,19959,false,22,3,16-17,20.0
1598392,19972,false,2,1,10-11,30.0
1240614,19972,true,3,5,16-17,25.0
1846344,20037,true,7,2,10-11,11.0
2444959,20037,false,8,2,16-17,30.0
2138237,20131,false,4,1,16-17,21.0
1462764,20131,true,5,6,16-17,12.0
3067972,20192,false,7,3,10-11,30.0
373587,20192,true,8,4,10-11,30.0
2839380,20224,true,4,1,14-15,30.0
466368,20224,false,5,5,14-15,4.0
115612,20805,false,38,2,8-9,7.0
3303713,20805,true,39,3,16-17,15.0
40625,20867,false,5,1,12-13,30.0
1307667,20867,true,6,6,16-17,30.0
189310,20883,true,14,5,16-17,30.0
1738513,20883,true,15,3,10-11,26.0
332673,20954,false,14,6,12-13,20.0
33408,20954,true,15,6,14-15,14.0
1914061,21042,true,3,1,14-15,28.0
2391442,21042,true,4,2,8-9,1.0
52768,21054,true,3,1,10-11,30.0
253400,21054,true,4,3,14-15,30.0
1169454,21118,false,8,4,10-11,13.0
2964451,21118,true,9,5,12-13,30.0
2207180,21239,true,9,1,16-17,30.0
92280,21239,false,10,2,16-17,8.0
873218,21285,false,48,3,10-11,6.0
1641625,21285,true,49,4,10-11,8.0
793916,21297,true,20,2,14-15,5.0
180638,21297,false,21,3,10-11,8.0
2610971,21343,true,51,4,14-15,3.0
518719,21343,true,52,5,10-11,8.0
2311302,21584,false,7,5,10-11,30.0
2973264,21584,true,8,5,8-9,30.0
2241933,21999,false,58,4,14-15,3.0
871561,21999,true,59,0,12-13,3.0
2114988,22018,true,13,3,10-11,30.0
2143699,22018,true,14,2,8-9,20.0
3289002,22166,false,8,1,14-15,30.0
2304290,22166,true,9,2,20-21,29.0
3109673,22175,false,52,5,14-15,3.0
2558621,22175,true,53,6,16-17,1.0
9539,22211,false,3,1,8-9,0.0
3264717,22211,true,4,5,10-11,4.0
1083294,22390,true,8,3,10-11,6.0
2681281,22390,false,9,1,12-13,30.0
1832060,22506,false,50,3,12-13,20.0
1093465,22506,true,51,1,12-13,5.0
3228358,22594,true,4,5,6-7,15.0
631324,22594,false,5,1,12-13,24.0
2065544,22770,true,3,0,12-13,9.0
1265660,22770,false,4,5,12-13,12.0
1527708,22973,true,2,2,6-7,27.0
1968894,22973,false,3,0,12-13,26.0
2614771,22977,false,15,2,10-11,14.0
2038879,22977,true,16,4,14-15,16.0
1315489,23021,true,6,4,10-11,30.0
228138,23021,false,7,3,8-9,20.0
1158605,23129,true,32,5,16-17,4.0
2010907,23129,true,33,5,12-13,7.0
2418850,23297,true,91,3,12-13,5.0
3413689,23297,false,92,6,8-9,3.0
1400704,23400,true,21,1,14-15,20.0
2057482,23400,true,22,2,12-13,15.0
1387344,23548,true,55,1,8-9,11.0
2561570,23548,true,56,4,8-9,3.0
726727,23550,true,3,4,16-17,21.0
664705,23550,false,4,5,16-17,22.0
2416456,23636,true,18,1,14-15,12.0
377203,23636,true,19,4,10-11,10.0
1623252,23782,false,8,1,14-15,10.0
801592,23782,true,9,6,14-15,30.0
2633031,23921,true,10,1,10-11,30.0
2444279,23921,false,11,5,10-11,4.0
1601947,23962,false,33,0,8-9,10.0
1219184,23962,true,34,4,18-19,4.0
2484816,24313,true,9,1,14-15,20.0
1605470,24313,true,10,1,14-15,0.0
2476743,24323,false,20,0,12-13,7.0
596016,24323,true,21,0,18-19,21.0
1870213,24332,false,4,1,10-11,7.0
2271684,24332,true,5,1,10-11,7.0
2857718,24389,true,98,5,12-13,0.0
468499,24389,false,99,2,12-13,4.0
2619835,24425,false,16,5,10-11,3.0
3329959,24425,true,17,1,14-15,30.0
1744904,24456,true,34,5,10-11,7.0
3086799,24456,true,35,3,12-13,5.0
929470,24468,true,19,1,10-11,21.0
2497404,24468,false,20,3,16-17,16.0
2630936,24623,false,5,2,8-9,22.0
3311718,24623,true,6,1,8-9,30.0
3357023,24624,false,7,5,6-7,30.0
3299567,24624,true,8,0,8-9,30.0
1344164,24662,true,34,5,8-9,4.0
1969734,24662,false,35,3,12-13,12.0
899583,24741,true,33,4,14-15,12.0
53397,24741,false,34,0,12-13,10.0
3010014,24758,false,6,0,10-11,30.0
1461261,24758,true,7,0,16-17,30.0
2426806,24763,false,21,5,16-17,10.0
1800610,24763,true,22,4,16-17,13.0
162038,24856,true,3,3,10-11,20.0
2227026,24856,true,4,5,10-11,30.0
3239459,25056,true,10,5,12-13,26.0
1716614,25056,true,11,3,8-9,26.0
2806960,25099,true,21,5,16-17,4.0
2072659,25099,false,22,1,8-9,3.0
1386188,25288,false,9,3,12-13,30.0
1458455,25288,true,10,3,12-13,28.0
1645159,25584,true,17,3,12-13,16.0
1517196,25584,true,18,5,14-15,16.0
395247,25625,false,32,0,16-17,7.0
3374501,25625,true,33,4,8-9,11.0
2367852,25681,false,5,2,14-15,30.0
1898489,25681,true,6,3,12-13,30.0
1043599,25809,true,41,3,8-9,10.0
1974295,25809,false,42,5,12-13,9.0
1037920,25816,false,5,0,10-11,7.0
1680216,25816,true,6,5,16-17,5.0
2363534,25820,true,36,0,14-15,5.0
3280892,25820,false,37,3,10-11,3.0
30096,25824,true,13,6,10-11,30.0
1217512,25824,false,14,4,18-19,30.0
3357717,25986,true,19,1,14-15,3.0
2643775,25986,false,20,2,14-15,8.0
1592048,26179,true,3,1,14-15,13.0
820758,26179,false,4,4,12-13,10.0
2848535,26247,true,5,5,10-11,8.0
2972087,26247,true,6,4,16-17,6.0
1328110,26313,false,23,5,10-11,14.0
1928133,26313,true,24,1,10-11,10.0
1172398,26374,true,8,6,14-15,8.0
73567,26374,false,9,2,16-17,30.0
2048858,26520,true,6,4,20-21,7.0
2683813,26520,false,7,2,12-13,30.0
1723735,26884,true,56,5,18-19,4.0
2353036,26884,false,57,0,14-15,9.0
3258959,26942,false,11,5,12-13,24.0
2115618,26942,true,12,2,8-9,18.0
1000649,27017,true,25,1,12-13,14.0
1012191,27017,true,26,5,12-13,11.0
1473550,27205,false,91,3,14-15,2.0
1101118,27205,true,92,5,14-15,2.0
1164391,27291,true,81,2,12-13,0.0
269516,27291,false,82,3,12-13,1.0
734740,27333,false,9,6,12-13,6.0
1160136,27333,true,10,5,20-21,6.0
126863,27558,false,14,2,22-23,19.0
2469615,27558,true,15,0,22-23,19.0
2128068,27559,true,6,3,10-11,30.0
1830431,27559,true,7,3,10-11,30.0
3059844,27606,true,16,1,12-13,8.0
1551078,27606,false,17,4,10-11,10.0
3320596,27733,true,6,4,10-11,14.0
1519516,27733,false,7,5,12-13,1.0
404453,27824,false,38,4,10-11,12.0
120695,27824,true,39,0,14-15,3.0
1537839,27912,true,15,4,10-11,11.0
2938550,27912,false,16,1,12-13,11.0
3077247,28000,true,78,3,14-15,1.0
1453019,28000,false,79,2,12-13,6.0
2543203,28010,true,26,2,8-9,2.0
132743,28010,false,27,1,16-17,13.0
748305,28070,false,15,2,10-11,13.0
2879998,28070,true,16,2,8-9,28.0
2489808,28092,true,4,5,10-11,16.0
3242173,28092,true,5,0,20-21,30.0
3370099,28342,false,10,3,14-15,5.0
109245,28342,true,11,3,12-13,7.0
1615942,28468,true,10,1,18-19,6.0
1838248,28468,false,11,2,14-15,15.0
2525704,28621,false,9,2,10-11,12.0
3278953,28621,true,10,1,8-9,20.0
13976,28733,true,11,0,12-13,7.0
2539331,28733,true,12,6,20-21,6.0
1817696,28884,true,12,1,8-9,13.0
1534856,28884,false,13,1,8-9,14.0
2332674,29545,true,25,0,10-11,21.0
2755841,29545,false,26,6,14-15,13.0
2645410,29561,true,39,1,12-13,7.0
2950550,29561,true,40,0,10-11,6.0
637437,29603,true,9,2,16-17,30.0
2569088,29603,true,10,5,14-15,17.0
1807327,29606,true,9,2,10-11,8.0
364851,29606,false,10,4,16-17,9.0
2657460,29750,false,5,5,10-11,7.0
3155204,29750,true,6,4,8-9,27.0
533955,29841,true,24,4,8-9,7.0
2748247,29841,false,25,1,18-19,4.0
1450625,29874,false,76,1,8-9,6.0
2354206,29874,true,77,3,8-9,2.0
3080011,29938,true,3,3,14-15,18.0
1470104,29938,false,4,1,12-13,19.0
2890555,29991,true,15,6,10-11,9.0
39944,29991,false,16,6,0-1,7.0
2366060,30073,false,6,2,12-13,30.0
3332064,30073,true,7,3,16-17,8.0
1549849,30096,true,79,2,16-17,4.0
2267777,30096,true,80,1,8-9,6.0
1010662,30104,true,3,3,8-9,30.0
2197401,30104,true,4,3,10-11,21.0
872276,30119,false,4,4,16-17,18.0
1514339,30119,true,5,2,12-13,12.0
676940,30303,false,7,5,14-15,25.0
2360926,30303,true,8,2,8-9,30.0
2879638,30720,false,12,5,2-3,9.0
816937,30720,true,13,0,10-11,16.0
43909,30761,true,22,3,10-11,9.0
2238043,30761,false,23,3,12-13,7.0
2857535,30845,false,42,2,16-17,15.0
1360711,30845,true,43,1,10-11,13.0
2271009,30915,true,5,2,12-13,30.0
2664766,30915,false,6,2,10-11,30.0
259347,30987,false,18,3,4-5,11.0
1149573,30987,true,19,2,20-21,13.0
900385,31031,true,16,4,14-15,9.0
1847631,31031,true,17,5,18-19,8.0
2581641,31100,false,12,4,6-7,30.0
1129103,31100,true,13,6,8-9,16.0
502390,31556,false,11,1,8-9,14.0
861977,31556,true,12,3,6-7,23.0
793267,31576,false,5,5,16-17,18.0
542679,31576,true,6,0,10-11,23.0
2231498,31638,true,3,2,14-15,30.0
16656,31638,true,4,4,12-13,30.0
1898174,31747,false,7,4,18-19,25.0
1239247,31747,true,8,6,12-13,30.0
3269086,31802,true,28,1,14-15,5.0
2404785,31802,true,29,2,14-15,8.0
1422425,31832,true,53,3,8-9,13.0
2356466,31832,false,54,3,8-9,7.0
2666539,31852,true,20,1,8-9,14.0
1245938,31852,false,21,3,12-13,9.0
470398,31888,false,14,3,16-17,30.0
593120,31888,true,15,3,10-11,14.0
2946364,31988,true,9,2,14-15,14.0
320113,31988,true,10,2,12-13,14.0
3220869,32091,true,3,4,8-9,14.0
2666970,32091,true,4,1,8-9,18.0
363708,32112,false,3,1,22-23,24.0
914392,32112,true,4,2,12-13,29.0
267033,32212,true,2,5,14-15,10.0
3054301,32212,true,3,2,10-11,11.0
1692162,32345,true,15,1,14-15,30.0
2071363,32345,false,16,4,8-9,30.0
3067671,32456,false,5,4,18-19,17.0
2508451,32456,true,6,0,8-9,17.0
3127340,32475,true,4,2,16-17,30.0
2039838,32475,false,5,4,16-17,9.0
70797,32521,true,32,3,8-9,2.0
132393,32521,false,33,4,10-11,1.0
2654918,32872,true,45,3,8-9,7.0
1394474,32872,true,46,1,8-9,12.0
2824377,33069,false,3,1,12-13,6.0
2603893,33069,true,4,1,8-9,21.0
2021627,33089,false,11,6,10-11,26.0
3019833,33089,true,12,2,14-15,24.0
3031289,33187,true,30,5,10-11,1.0
2093204,33187,false,31,4,10-11,6.0
2284884,33380,true,19,5,8-9,4.0
2195745,33380,false,20,4,12-13,6.0
974776,33483,true,83,1,8-9,4.0
1598670,33483,false,84,1,10-11,7.0
2213145,33516,true,15,1,10-11,6.0
981389,33516,false,16,3,10-11,23.0
696505,33635,false,12,0,16-17,5.0
654163,33635,true,13,1,20-21,30.0
2180394,33796,true,7,0,10-11,30.0
1141283,33796,true,8,0,10-11,30.0
225009,33810,false,12,2,16-17,6.0
23777,33810,true,13,4,16-17,9.0
2165571,33835,false,41,1,8-9,4.0
413343,33835,true,42,4,12-13,3.0
1830264,33908,true,33,0,10-11,30.0
901484,33908,false,34,6,18-19,13.0
3063751,33985,true,5,0,6-7,30.0
2642929,33985,true,6,0,14-15,30.0
3219572,34055,true,7,1,18-19,30.0
1576529,34055,false,8,5,16-17,30.0
2974529,34080,true,38,5,14-15,30.0
2735876,34080,false,39,5,20-21,7.0
2515434,34306,true,64,2,14-15,2.0
318524,34306,false,65,6,8-9,11.0
